7.911074	2.672069	2.428309	2.957619                7.911074	-3.586071	-3.3974	-2.279188                             
7.945174	2.546716	2.384685	2.845749                7.945174	-3.535333	-3.304195	-2.197496                           
7.979273	2.42782	2.352365	2.780181                  7.979273	-3.462676	-3.214777	-2.099026                           
8.013373	2.332707	2.341347	2.767172                8.013373	-3.37015	-3.127271	-2.00893                            
8.047472	2.269241	2.357555	2.79529                 8.047472	-3.277376	-3.058709	-1.958667                           
8.081572	2.227655	2.388042	2.830024                8.081572	-3.200337	-3.027613	-1.965413                           
8.115671	2.192832	2.407552	2.835313                8.115671	-3.143374	-3.039845	-2.016401                           
8.149771	2.151948	2.38893	2.795816                  8.149771	-3.099867	-3.081288	-2.080472                           
8.18387	2.102113	2.321242	2.721036                8.18387	-3.057348	-3.117774	-2.128343                             
8.217969	2.049934	2.226303	2.635216                8.217969	-3.006891	-3.115997	-2.149643                           
8.252069	2.00576	2.143088	2.555071                  8.252069	-2.947459	-3.07607	-2.155656                           
8.286168	1.977763	2.088201	2.477474                8.286168	-2.885573	-3.025387	-2.15887                            
8.320268	1.968316	2.052239	2.394929                8.320268	-2.832544	-2.98492	-2.157002                           
8.354367	1.970101	2.020073	2.309823                8.354367	-2.800045	-2.95817	-2.143672                           
8.388467	1.969903	1.984541	2.228246                8.388467	-2.789105	-2.938311	-2.117464                           
8.422566	1.962873	1.948573	2.156698                8.422566	-2.795288	-2.920132	-2.080652                           
8.456666	1.942962	1.917042	2.099627                8.456666	-2.820912	-2.907936	-2.040608                           
8.490765	1.894657	1.8846	2.054292                  8.490765	-2.859758	-2.912394	-2.006612                           
8.524865	1.811648	1.831324	2.011586                8.524865	-2.890389	-2.934353	-1.981939                           
8.558964	1.706681	1.742761	1.966032                8.558964	-2.891921	-2.949577	-1.961005                           
8.593064	1.603976	1.635778	1.920372                8.593064	-2.860224	-2.931058	-1.941492                           
8.627163	1.51972	1.539135	1.871404                  8.627163	-2.80948	-2.879565	-1.926821                           
8.661262	1.453423	1.465572	1.811991                8.661262	-2.756279	-2.812733	-1.910488                           
8.695362	1.395727	1.413552	1.747226                8.695362	-2.707546	-2.74521	-1.882215                           
8.729461	1.3397	1.37696	1.686326                    8.729461	-2.66059	-2.685541	-1.842993                           
8.763561	1.28534	1.347672	1.629781                  8.763561	-2.610726	-2.637937	-1.797173                           
8.79766	1.23652	1.316623	1.5765                    8.79766	-2.556832	-2.601088	-1.741457                             
8.83176	1.196527	1.278804	1.534135                8.83176	-2.502619	-2.5671	-1.67103                                
8.865859	1.162941	1.238537	1.515978                8.865859	-2.453606	-2.528216	-1.590005                           
8.899959	1.130721	1.203946	1.531587                8.899959	-2.409247	-2.485409	-1.514796                           
8.934058	1.099637	1.177192	1.574719                8.934058	-2.368269	-2.446434	-1.469761                           
8.968158	1.066549	1.152036	1.617501                8.968158	-2.331475	-2.416697	-1.467722                           
9.002257	1.028465	1.121052	1.633476                9.002257	-2.29341	-2.393428	-1.491458                           
9.036356	0.990412	1.082762	1.624946                9.036356	-2.249217	-2.370444	-1.51624                            
9.070456	0.957496	1.038883	1.60434                 9.070456	-2.201803	-2.344099	-1.53793                            
9.104555	0.929021	0.991502	1.57065                 9.104555	-2.154736	-2.311336	-1.559772                           
9.138655	0.903456	0.94517	1.518511                  9.138655	-2.108366	-2.270576	-1.57301                            
9.172754	0.880672	0.903692	1.456103                9.172754	-2.062021	-2.223876	-1.563337                           
9.206854	0.861854	0.868369	1.40197                 9.206854	-2.015821	-2.173741	-1.528537                           
9.240953	0.847559	0.839951	1.369395                9.240953	-1.97127	-2.122014	-1.479855                           
